ProtGroup	Counter	Accession	Identical	Similar	OtherLoci	Filter	Missing	Coverage	SeqLength	MW	Description	CountsTot	UniqueTot	UniqFrac	Total_m06677	Total_m06679	Total_m06681	Unique_m06677	Unique_m06679	Unique_m06681	Corrected_m06677	Corrected_m06679	Corrected_m06681	PSMs_Used_m06677	TotInt_126C_m06677	TotInt_127N_m06677	TotInt_127C_m06677	TotInt_128N_m06677	TotInt_128C_m06677	TotInt_129N_m06677	TotInt_129C_m06677	TotInt_130N_m06677	TotInt_130C_m06677	TotInt_131N_m06677	TotInt_131C_m06677	PSMs_Used_m06679	TotInt_126C_m06679	TotInt_127N_m06679	TotInt_127C_m06679	TotInt_128N_m06679	TotInt_128C_m06679	TotInt_129N_m06679	TotInt_129C_m06679	TotInt_130N_m06679	TotInt_130C_m06679	TotInt_131N_m06679	TotInt_131C_m06679	PSMs_Used_m06681	TotInt_126C_m06681	TotInt_127N_m06681	TotInt_127C_m06681	TotInt_128N_m06681	TotInt_128C_m06681	TotInt_129N_m06681	TotInt_129C_m06681	TotInt_130N_m06681	TotInt_130C_m06681	TotInt_131N_m06681	TotInt_131C_m06681	Average_all	Average_m06677	Average_m06679	Average_m06681	SLNorm_Met6-1_1	SLNorm_Met6-2_1	SLNorm_Met6-3_1	SLNorm_Pfk2-1_1	SLNorm_Pfk2-2_1	SLNorm_Pfk2-3_1	SLNorm_Ura2-1_1	SLNorm_Ura2-2_1	SLNorm_Ura2-3_1	SLNorm_unused-1_1	SLNorm_unused-2_1	AvePool_1	SLNorm_Met6-1_2	SLNorm_Met6-2_2	SLNorm_Met6-3_2	SLNorm_Pfk2-1_2	SLNorm_Pfk2-2_2	SLNorm_Pfk2-3_2	SLNorm_Ura2-1_2	SLNorm_Ura2-2_2	SLNorm_Ura2-3_2	SLNorm_unused-1_2	SLNorm_unused-2_2	AvePool_2	SLNorm_Met6-1_3	SLNorm_Met6-2_3	SLNorm_Met6-3_3	SLNorm_Pfk2-1_3	SLNorm_Pfk2-2_3	SLNorm_Pfk2-3_3	SLNorm_Ura2-1_3	SLNorm_Ura2-2_3	SLNorm_Ura2-3_3	SLNorm_unused-1_3	SLNorm_unused-2_3	AvePool_3	GeoMeanPools	IRS_Fac_AvePool_1	IRS_Fac_AvePool_2	IRS_Fac_AvePool_3	IRSNorm_Met6-1_1	IRSNorm_Met6-2_1	IRSNorm_Met6-3_1	IRSNorm_Pfk2-1_1	IRSNorm_Pfk2-2_1	IRSNorm_Pfk2-3_1	IRSNorm_Ura2-1_1	IRSNorm_Ura2-2_1	IRSNorm_Ura2-3_1	IRSNorm_unused-1_1	IRSNorm_unused-2_1	IRSNorm_Met6-1_2	IRSNorm_Met6-2_2	IRSNorm_Met6-3_2	IRSNorm_Pfk2-1_2	IRSNorm_Pfk2-2_2	IRSNorm_Pfk2-3_2	IRSNorm_Ura2-1_2	IRSNorm_Ura2-2_2	IRSNorm_Ura2-3_2	IRSNorm_unused-1_2	IRSNorm_unused-2_2	IRSNorm_Met6-1_3	IRSNorm_Met6-2_3	IRSNorm_Met6-3_3	IRSNorm_Pfk2-1_3	IRSNorm_Pfk2-2_3	IRSNorm_Pfk2-3_3	IRSNorm_Ura2-1_3	IRSNorm_Ura2-2_3	IRSNorm_Ura2-3_3	IRSNorm_unused-1_3	IRSNorm_unused-2_3
36	1	sp|P00942|TPIS_YEAST	 	 	 	 	 	35.5	248	26795	Triosephosphate isomerase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=TPI1 PE=1 SV=2	72	72	1	8	7	8	8	7	8	8	7	8	8	521465.0	519027.0	565422.0	906730.0	795915.0	847998.0	621078.0	599433.0	615413.0	15888.0	11943.0	7	496005.0	469871.0	518986.0	806514.0	744955.0	787028.0	579718.0	563306.0	562104.0	16166.0	10220.0	8	431902.0	442713.0	469288.0	757067.0	661074.0	709335.0	540897.0	516334.0	526982.0	9885.0	7611.0	504493.12121212116	547301.0909090909	504988.45454545453	461189.8181818182	565301.6888358126	578783.837914361	590444.5691471623	820417.8840696189	777077.9779499039	792392.4610864288	624856.2667174832	634874.3648697729	631378.2115210539	16085.869337490636	12091.7382614332	668391.9180123997	512923.347836604	496997.1323011547	512133.725365326	685691.2902346354	682693.1259321132	689801.3676869685	552721.9375356094	560881.8780034761	543414.4636478418	15442.391421729038	9762.541156134528	581917.5853937477	487853.9589151864	508750.10119918216	503576.5902353013	697249.993539068	651927.8187221605	668381.0277829013	557370.1784388823	560819.5487060108	555099.0531175192	10238.831127384166	7883.433860447232	576780.9189618013	607623.4395048186	0.909082565378276	1.0441743895635625	1.0534735452041886	513905.9094995325	526162.2961706716	536762.8636339732	745827.5947322262	706428.0416936621	720350.1713108565	568045.9379402219	577153.2163087168	573974.9242535075	14623.383363665736	10992.38843858635	535581.4236201848	518951.6772353993	534756.9200582524	715981.2844098019	712850.6780294045	720272.9220246508	577138.0917246344	585658.4925815441	567419.4658594959	16124.549636185513	10193.795452295926	513941.23964027996	535954.7727332921	530504.6157970198	734534.4225871996	686788.710406468	704121.7308856723	587174.7378711005	590808.5581951343	584782.1674272012	10786.337726512396	8304.989017348089
79	1	sp|P05750|RS3_YEAST	 	 	 	 	 	69.6	240	26502	40S ribosomal protein S3 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RPS3 PE=1 SV=5	156	156	1	17	19	18	17	19	18	17	19	18	17	511003.0	498293.0	531591.0	395294.0	352487.0	357571.0	500863.0	486348.0	503764.0	13606.0	9740.0	19	622211.0	599519.0	638751.0	482740.0	443075.0	451919.0	610104.0	581872.0	587501.0	15698.0	14379.0	18	689398.0	670995.0	721976.0	524443.0	490320.0	506587.0	672991.0	637610.0	665802.0	12740.0	11309.0	448863.6363636363	378232.7272727273	458888.0909090909	509470.0909090909	553960.2061503012	555662.6821838954	555116.3890996621	357665.75172919827	344144.64511113346	334124.0954614698	503909.95062925876	515103.23523343616	516832.78277951916	13775.44928284854	9861.30207371342	470724.4153753194	643434.137117088	634129.8436380539	630317.4444220602	410421.41047504183	406043.6627344887	396090.5384353887	581692.9351481675	579367.9813771531	567967.0324487474	14995.33963493149	13735.379577696514	538829.4428662432	778708.0022046939	771083.691136572	774727.2726166488	483005.9669244723	483536.2577802935	477338.83104803314	693487.1403571509	692544.2687300072	701325.7753846442	13196.02514546022	11713.802854788824	650639.689575835	548512.0823677334	1.1652509715910784	1.017969766926589	0.8430350794082656	645502.6684394325	647486.4802916887	646849.9117445124	416770.3647073017	401014.8820836151	389338.4268684679	587181.5595651561	600224.5453254693	602239.9022839555	16051.855660942885	11490.891822547677	654996.4985936929	645525.009129424	641644.1019880878	417796.5875629603	413340.172715846	403208.1930928998	592145.8216156235	589779.0889672289	578173.2676438378	15264.802393156251	13982.201147355952	656478.1624744859	650050.6007877386	653122.2677901256	407190.9736808386	407638.02747458534	402413.3793372273	584633.9864396018	583839.1125825408	591242.230742457	11124.712106376526	9875.146719859666
32	1	sp|P00924|ENO1_YEAST	 	 	"sp|P00924|ENO1_YEAST, sp|P00925|ENO2_YEAST"	 	 	50.1	437	46816	Enolase 1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ENO1 PE=1 SV=3	178	68	0.382	21	21	26	7	7	10	12.158	11.455	16.957	7	130990.0	137755.0	161375.0	1041721.0	1004191.0	1103704.0	171962.0	161121.0	131813.0	3622.0	2582.0	7	149641.0	146108.0	182290.0	1118454.0	1124211.0	1222611.0	203338.0	207956.0	154446.0	3983.0	3734.0	10	209578.0	207384.0	250688.0	1418152.0	1402877.0	1558828.0	278235.0	265112.0	211113.0	6386.0	3375.0	435737.4545454546	368257.8181818182	410615.6363636364	528338.9090909091	142001.6074340619	153615.06740861805	168516.5988343632	942559.0182423516	980424.6832331241	1031331.1220910142	173008.11385570225	170647.24922081816	135232.52871685303	3667.108430286448	2614.1562581445633	433037.3321152119	154745.13904822987	154542.96393320107	179883.189135825	950900.0046224726	1030251.6551969808	1071573.9973026782	193869.04207669199	207061.08548833293	149310.78635369003	3804.7163820825663	3566.861905773613	454681.98479534476	236728.371254421	238318.34842683905	269004.55211492133	1306101.669782749	1383467.724559563	1468827.9314805618	286708.7293846008	287953.1314934673	222376.90547456808	6614.585288768365	3495.8072893193284	633276.3737746323	499584.310017127	1.1536749212287545	1.0987554526533376	0.7888882811770851	163823.6932708479	177221.85079218724	194413.37388597158	1087406.701124197	1131091.369199701	1189820.8510391137	199595.12212441268	196871.45180273103	156014.3769149807	4230.6510294480195	3015.8865151945847	170027.0653008415	169804.92429081278	197647.63490365935	1044806.5650070257	1131994.623752809	1177397.7724578506	213014.66708244465	227509.49671262468	164056.04064607449	4180.452870612699	3919.108967830233	186752.23790475106	188006.55226341073	212214.5387467519	1030368.3013174336	1091401.4752917667	1158741.1422105937	226181.15672268378	227162.8509634406	175430.53473331113	5218.168819155709	2757.80140379745
150	1	sp|P0CX35|RS4A_YEAST (+1)	sp|P0CX35|RS4A_YEAST&sp|P0CX36|RS4B_YEAST	 	 	 	 	46.4	261	29410	40S ribosomal protein S4-A OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RPS4A PE=1 SV=1	96	96	1	9	10	10	9	10	10	9	10	10	9	520731.0	517005.0	540008.0	418388.0	377914.0	399580.0	502848.0	471087.0	511550.0	12566.0	10661.0	10	653687.0	631550.0	692103.0	508883.0	480163.0	479478.0	638434.0	606492.0	638693.0	19829.0	13191.0	10	571725.0	539730.0	576342.0	449797.0	413974.0	440479.0	552698.0	517862.0	546330.0	16991.0	12514.0	432826.75757575757	389303.45454545453	487500.2727272727	421676.54545454547	564505.9855007748	576529.0401480352	563905.8807333652	378561.42145966244	368969.86105169525	373378.4508936521	505907.0261808548	498939.93144088954	524820.7693103576	12722.497110706656	10793.772218465992	483946.4851910319	675983.7591904642	668010.0259534942	682965.0274314109	432647.9650055324	440031.9206219721	420244.9978600663	608703.6756985452	603882.0320644272	617456.9368491081	18941.43136839448	12600.555811210426	572214.0378527801	645790.7225731415	620238.6018035038	618452.5050062947	414257.8600624412	408246.5303849307	415047.6245170259	569530.5813913062	562479.195892566	575479.3630326923	17599.188637873987	12961.935531419875	536613.6649626557	529670.5890645557	1.0944817356313163	0.925651162023449	0.987061313657409	617841.4907851547	631000.5045030784	617184.6870777596	414328.5616022296	403830.77391950507	408655.8949814166	553706.0000824998	546080.6421391948	574406.7464901629	13924.540719290628	11813.586551675744	625725.1522036325	618344.2567671663	632187.3712632621	400481.09155445156	407316.05865113856	389000.2706037122	563447.264738303	558984.1047055187	571549.7310938162	17533.157956541756	11663.719128788254	637435.0389708123	612213.529077201	610450.5420262286	408897.9075461403	402964.35657782905	409677.45348616265	562161.6038361706	555201.4540026793	568033.4160577783	17371.478256204446	12794.225113185947
180	1	sp|P12709|G6PI_YEAST	 	 	 	 	 	38.4	554	61298	Glucose-6-phosphate isomerase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=PGI1 PE=1 SV=3	141	141	1	17	18	19	17	18	19	17	18	19	17	339264.0	322921.0	347121.0	661210.0	595751.0	649258.0	404404.0	391772.0	385444.0	12887.0	7369.0	18	463990.0	452854.0	490895.0	928070.0	880114.0	914533.0	572897.0	560946.0	567884.0	17722.0	15630.0	19	311908.0	296419.0	332918.0	625075.0	585588.0	624366.0	384811.0	365959.0	366457.0	9463.0	6495.0	420981.6666666667	374309.1818181818	533230.4545454546	355405.3636363636	367784.0548477715	360099.678288689	362482.7284522571	598269.0647995244	581651.2849256933	606684.3842792702	406864.1518225039	414935.4467868147	395443.2931405757	13047.494848454295	7460.773612032257	454912.6763714555	479816.3408891158	478997.72352647246	484413.6163850503	789037.1595881262	806555.8024801711	801554.8547127502	546218.5749766921	558532.0339895863	549002.28298356	16928.743088944826	14930.38339240535	610458.7099479471	352314.99881296675	340634.217308641	357242.6980190331	575686.8807006949	577486.1929373604	588317.7748069656	396530.53305018286	397488.75964957377	386009.26351998124	9801.725741875201	6727.486916778974	441301.2576450444	496714.1128308843	1.0918889242499283	0.8136735617602022	1.1255669550581942	401579.3360040098	393188.8503493819	395790.8764289139	653243.3655759634	635098.5957861039	662431.9597099224	444250.4610493333	453063.4186252185	431780.15194911225	14246.415114235242	8146.3360733141535	390413.8710819942	389747.7837768135	394154.55260916415	642018.6760032238	656273.1325623989	652203.9935803049	444443.61340086715	454462.749453477	446708.6430097157	13774.470685305145	12148.458233343832	396554.12043524225	383406.6187647183	402100.57582605706	647974.129377231	649999.3757726535	662191.0463960887	446321.66467289696	447400.21286862914	434479.2713644413	11032.498597597989	7572.236964112749
188	1	sp|P14126|RL3_YEAST	 	 	 	 	 	54.8	387	43757	60S ribosomal protein L3 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RPL3 PE=1 SV=4	182	182	1	17	19	19	17	19	19	17	19	19	17	513788.0	475461.0	520012.0	424372.0	386243.0	400025.0	492843.0	486120.0	495607.0	12768.0	7680.0	19	601243.0	591717.0	623013.0	526810.0	490005.0	492296.0	589846.0	580553.0	609593.0	17967.0	10575.0	19	540198.0	507168.0	553589.0	433371.0	415924.0	420640.0	523497.0	489972.0	520414.0	14343.0	8115.0	417447.51515151514	383174.45454545453	466692.54545454547	402475.54545454547	556979.3257525903	530201.978622692	543024.9641707506	383975.8012841665	377101.7375439648	373794.27103141596	495841.1617507697	514861.7547757531	508464.1716657188	12927.012821064984	7775.646809663148	476027.2407330914	621750.9348158251	625877.4262166475	614787.2363436159	447889.3467546853	449051.3456146547	431479.50785337226	562378.3011181799	578054.6575405765	589324.4900204923	17162.776609811062	10101.650951675405	546732.5829197833	610179.468717593	582819.5045661338	594037.0540302973	399129.7031174512	410169.55147864827	396354.04361352476	539440.256282101	532186.2901117911	548180.6183685603	14856.404133542852	8405.474415652252	512499.61003178894	510936.31018793926	1.0733341844073612	0.9345269079434103	0.9969496565202212	597824.9503384185	569083.9082961563	582847.2570310491	412134.35350350384	404756.18590535026	401206.16903364897	532203.2689433609	552618.7216447758	545751.9769951887	13875.004763121286	8345.867526689495	581042.9786243578	584899.2958738235	574535.215023274	418564.64632344997	419650.56552509096	403229.2103151564	525557.6548384408	540207.6317336819	550739.5934341779	16039.076556890219	9440.264628992823	608318.2117536954	581041.7048904926	592225.036975789	397912.2204299609	408918.39346169156	395145.02764090424	537794.7782136207	530562.9391317209	546508.4791935787	14811.08699806114	8379.834831574019
472	1	sp|P38701|RS20_YEAST	 	 	 	 	 	58.7	121	13907	40S ribosomal protein S20 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RPS20 PE=1 SV=3	70	70	1	8	9	7	8	9	7	8	9	7	8	415599.0	418177.0	434820.0	352168.0	312186.0	347557.0	414496.0	401699.0	424813.0	16173.0	13332.0	9	517470.0	513476.0	546213.0	408191.0	377552.0	397592.0	526654.0	508179.0	520287.0	18694.0	15363.0	7	505803.0	483080.0	511130.0	378535.0	349286.0	366934.0	494907.0	461157.0	467449.0	13053.0	11290.0	361918.6363636364	322820.0	395424.6363636364	367511.2727272727	450536.11762721353	466322.7327046835	454062.81955171376	318644.93884290755	304797.45402997645	324766.74072086957	417017.5455085028	425449.37881935586	435833.61445223534	16374.41873081798	13498.03688364962	399714.593584162	535120.5024243857	543119.493447069	539001.2419082033	347040.4896284082	345996.9462342305	348474.902267006	502128.99942882365	505992.1106502122	502987.847529896	17857.23526152435	14675.334616604183	463318.0592798038	571328.6717384454	555138.4280274148	548475.7815392031	348626.37825226976	344453.51063600834	345748.7985909212	509979.53935897583	500888.6895354903	492389.6779790035	13520.228902958575	11694.122754493397	468558.83062863693	442722.0166999795	1.1075953287824154	0.9555466441091472	0.9448589755655789	499011.6993316666	516496.8804487583	502917.85790925095	352929.6458025628	337592.2363083749	359710.124966325	461886.68542552606	471225.74461369886	482727.2754936521	18136.229697781284	14950.36260006307	511332.6002856226	518976.0093136067	515040.82787604636	331613.3752344208	330616.22084613197	332984.02341750066	479807.68031409633	483499.0632775146	480628.34973487555	17063.421227217124	14022.966744074925	539825.0234900304	524527.526403069	518232.2650676617	329402.7626105776	325459.9911895061	326683.85563964746	481858.7451181277	473269.17406688863	465238.8067143065	12774.70963066157	11049.296845948757
214	1	sp|P16521|EF3A_YEAST	 	 	"sp|P16521|EF3A_YEAST, sp|P53978|EF3B_YEAST"	 	 	30.8	1044	115943	Elongation factor 3A OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=YEF3 PE=1 SV=4	302	193	0.639	29	29	29	18	19	19	28.421	28.5	28.5	18	361753.0	366842.0	384079.0	327593.0	309506.0	322763.0	377495.0	360120.0	386945.0	4192.0	1837.0	19	522562.0	524603.0	535147.0	426284.0	396356.0	406176.0	534024.0	518123.0	539464.0	14127.0	7471.0	19	396762.0	391039.0	413323.0	333231.0	307386.0	308371.0	388082.0	369362.0	382214.0	6587.0	3538.0	331132.0303030303	291193.1818181818	402212.45454545453	299990.45454545453	392163.58114431787	409077.40959175536	401076.29288119834	296409.2462982571	302180.8819325719	301598.5508428546	379791.45357671066	381412.0281614503	396983.23249104945	4244.207216941135	1859.878019446771	362299.1863244628	540386.1866154403	554888.8665114099	528081.3484912466	362423.00315478875	363229.3448892197	355998.4655204416	509155.79638809944	515893.3178002631	521527.2266650288	13494.659384805527	7136.589528129262	472398.17289288196	448161.6488164148	449368.17040120123	443522.5000550311	306901.9156785558	303133.2112376679	290566.97599644883	399901.15232459846	401184.95034057327	402606.97611732373	6822.780033998938	3664.6418339590473	382816.38899642386	403139.509821472	1.1127254077254094	0.8533892232324222	1.0530884293598985	436370.3807238678	455190.8273792403	446287.7815252271	329822.0994408094	336244.34505524486	335596.370456008	422603.6000317713	424406.8545473251	441733.329233754	4722.637205941949	2069.5335275084353	461159.7480412813	473536.1787724913	450658.93179247493	309287.88514382683	309976.00849023275	303805.2539624239	434508.0695839255	440257.79774836364	445065.7148582283	11516.196890185305	6090.28859393887	471953.8468514207	473224.42077213223	467068.4129687282	323194.85634947434	319226.07730909804	305992.7203759556	421131.27640072495	422483.22923698317	423980.74812873063	7184.990709872017	3859.191913090511
65	1	sp|P05317|RLA0_YEAST	 	 	 	 	 	40.7	312	33717	60S acidic ribosomal protein P0 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RPP0 PE=1 SV=2	115	115	1	14	14	13	14	14	13	14	14	13	14	433043.0	420820.0	444414.0	335310.0	316069.0	317185.0	426578.0	415642.0	437441.0	6767.0	6243.0	14	474517.0	462497.0	495272.0	378955.0	337152.0	360764.0	475755.0	462219.0	478379.0	10599.0	5703.0	13	374789.0	367972.0	373304.0	292659.0	272477.0	278507.0	379127.0	374485.0	370662.0	8668.0	6010.0	321211.63636363635	323592.0	358346.54545454547	281696.36363636365	469446.5385759865	469270.02770784835	464081.3989426782	303391.6609215355	308588.55457259656	296386.31549803057	429173.04516310437	440216.7561065243	448789.21346474864	6851.276297003974	6320.750394886332	403260.39010589477	490702.4087365688	489197.4237564931	488732.82598978723	322184.29300776706	308973.498794241	316196.50204595196	453600.2425183517	460229.8941763246	462473.25709368894	10124.576684331689	5447.727222449629	421365.5940132416	423342.094752661	422860.3909044131	400579.5064889767	269535.57064189843	268707.1890014706	262427.19576044107	390673.4251456343	406749.3302729831	390438.6207245141	8978.268913724427	6225.126461869382	359479.25818811025	393827.608234108	0.9766087071698023	0.9346458605771496	1.0955502974472695	458465.5771240329	458293.1950732991	453225.9350429622	296294.9377386798	301370.26932854153	289453.45640135277	419134.1327888665	429919.5170556769	438291.4535535606	6691.016086880161	6172.8998714929585	458632.9751008706	457226.34711901203	456792.112739527	301128.21580268495	288780.80167607625	295531.7517662232	423955.5890265686	430151.9655057614	432248.71537024825	9462.893688106535	5091.6956980159985	463792.55782822793	463264.82703399844	438854.9974852789	295289.7745893514	294382.24083678075	287502.19237360405	428002.3871230432	445614.3497670443	427745.1470696431	9836.145178992369	6819.93914694787
158	1	sp|P0CX51|RS16A_YEAST (+1)	sp|P0CX51|RS16A_YEAST&sp|P0CX52|RS16B_YEAST	 	 	 	 	51	143	15847	40S ribosomal protein S16-A OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RPS16A PE=1 SV=1	64	64	1	8	8	8	8	8	8	8	8	8	8	397925.0	405144.0	419250.0	328355.0	293991.0	297290.0	389925.0	370897.0	393937.0	12059.0	5841.0	8	406170.0	418302.0	432008.0	327129.0	293174.0	304062.0	410219.0	390226.0	398238.0	10762.0	9035.0	8	385165.0	384036.0	419368.0	318664.0	274312.0	294508.0	394026.0	356388.0	389275.0	11116.0	7262.0	301456.3333333333	301328.54545454547	309029.54545454547	294010.9090909091	431376.36184593546	451789.2117904769	437803.7741986477	297098.71110879723	287033.07742091833	277795.88484452135	392297.0702549674	392826.2162862308	404156.6208578133	12209.182926787487	5913.743882193026	374686.3254009232	420024.1453025543	442451.00130852434	426304.1130736161	278122.27200416365	268671.0935587	266499.2649075192	391116.09522892185	388546.7076966772	384996.8852279814	10280.28061862229	8630.583106230475	362970.1753676287	435062.28284557094	441320.5708080159	450009.1787853042	293485.8763374095	270516.80115889193	277504.3663858215	406026.17860620236	387093.15544635407	410044.7148144003	11513.894467577378	7521.941491862804	374562.5694653301	370698.6917913339	0.9893574082125297	1.0212924282714895	0.98968429312221	426785.3993200451	446981.00363540795	433144.4073468377	293936.81080588273	283978.30154842616	274839.416641882	388122.0126768232	388645.52722287993	399855.34692382015	12079.245576839136	5850.806320119196	428967.4792887026	451871.8575175348	435381.162823077	284044.17053151596	274391.75354692125	272173.6813899672	399443.90663240873	396819.81060043204	393194.403791445	10499.172756305088	8814.349177961016	430574.30786215386	436768.03716042143	445367.01600463997	290458.36206434143	267726.2291326194	274641.7126848785	401837.73156299157	383100.01592037064	405814.81372958794	11395.12050722804	7444.34734828086
301	1	sp|P26321|RL5_YEAST	 	 	 	 	 	37.7	297	33714	60S ribosomal protein L5 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RPL5 PE=1 SV=4	75	75	1	8	9	9	8	9	9	8	9	9	8	385347.0	355157.0	411693.0	322516.0	298006.0	306622.0	403570.0	364082.0	401880.0	10640.0	6407.0	9	367831.0	353389.0	416547.0	296335.0	276458.0	281814.0	404209.0	350506.0	390878.0	7997.0	6983.0	9	399935.0	383359.0	405381.0	317342.0	303205.0	312845.0	410717.0	370492.0	415997.0	8254.0	5709.0	295518.2727272727	296901.8181818182	286631.54545454547	303021.45454545453	417740.99870137766	396047.0871884328	429912.3415889418	291815.5286563775	290953.05390266434	286515.9601829756	406025.0782658131	385608.28067610005	412305.68032537686	10772.510684220819	6486.792852801014	368547.11216534	380377.4315946127	373790.5075792564	411047.2477094766	251941.47713701273	253352.18396942114	246999.70348365666	385385.9663652519	348997.63810697274	377881.5997070669	7639.045168846166	6670.432964118142	336641.52840585867	451745.70402254467	440542.58638354257	435000.21676705277	292268.3295529655	299010.0567798048	294782.6663519236	423225.5079578597	402412.3072259184	438192.46349918714	8549.449886234588	5913.352241399717	386353.31539342215	363257.93958503945	0.9856485849279218	1.0790645506667607	0.9402221363498208	411745.8242363897	390363.25105210405	423742.49113018985	287627.5628801519	286777.46585961845	282404.05071361474	400198.0438379474	380074.2561848869	406388.5103704518	10617.90991202317	6393.698196083877	410451.80230741727	403344.0861045107	443546.51365243504	271861.1168211706	273383.3605554059	266528.6240544151	415856.3346291959	376590.97954766126	407758.63859314285	8243.022842644077	7197.827749178891	424741.3109229308	414207.8917226099	408996.83312135347	274797.15319968265	281135.8743755893	277161.188316302	397925.9912498769	378356.95919341344	411998.2541635966	8038.382036651216	5559.8646773978435
64	1	sp|P05030|PMA1_YEAST	 	 	 	 	 	20.9	918	99618	Plasma membrane ATPase 1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=PMA1 PE=1 SV=2	158	158	1	13	14	18	13	14	18	13	14	18	13	258972.0	251098.0	268062.0	296018.0	265858.0	276026.0	265194.0	251878.0	261963.0	6287.0	2897.0	14	302725.0	300644.0	323420.0	353483.0	329271.0	347717.0	315486.0	302731.0	317202.0	8362.0	7755.0	18	372561.0	367451.0	386192.0	420945.0	377655.0	422365.0	388973.0	377378.0	376984.0	9964.0	5860.0	267253.84848484845	218568.45454545456	264436.0	318757.0909090909	280742.34888475365	280007.5220222074	279924.99777993537	267839.8875150491	259565.90472827572	257926.2232503409	266807.2815264367	266770.24000124895	268758.9154351466	6365.2983714000275	2933.0792718221537	269815.9245714883	313050.7161698691	318000.4849065986	319149.82187892107	300528.21692619054	301751.17727754405	304761.2818959549	300794.5814781657	301428.23227494524	306655.27144091256	7987.707352993828	7407.877364561963	307346.6426943446	420825.46222847025	422261.67615529854	414409.16992582695	387685.5001344703	372430.01597327617	397979.4494837067	400819.28799366124	409891.5811307738	397097.9301768464	10320.658912823048	6069.757249010745	402600.00813359226	322000.5476495065	1.1934082399357855	1.0476787539525367	0.7998026357283605	335040.2324579921	334163.2840253032	334064.7989145813	319642.32874393347	309768.0895091113	307811.28012247384	318410.0082485164	318365.8025871376	320739.1042365089	7596.399526078629	3500.3609713774117	327976.58424079773	333162.35178324766	334366.4877102821	314857.02783680893	316138.29741384834	319291.92006973183	315136.0923187194	315799.9547959305	321276.21267619217	8368.55128652209	7761.075726737479	336577.3138719361	337726.00155608315	331445.54637667845	310071.884841217	297870.5083997817	318305.0126627905	320576.32298809505	327832.36695125804	317599.97119771823	8254.49020092927	4854.607845990116
134	1	sp|P0C0W1|RS22A_YEAST (+1)	sp|P0C0W1|RS22A_YEAST&sp|Q3E7Y3|RS22B_YEAST	 	 	 	 	53.8	130	14626	40S ribosomal protein S22-A OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RPS22A PE=1 SV=2	48	48	1	6	5	5	6	5	5	6	5	5	6	91567.0	98202.0	104664.0	98080.0	91865.0	98964.0	94186.0	92204.0	97454.0	3075.0	1129.0	5	340337.0	297363.0	371291.0	506049.0	500560.0	537200.0	413802.0	380639.0	391590.0	20119.0	11476.0	5	314395.0	300638.0	330251.0	485576.0	492567.0	512603.0	409648.0	334826.0	350863.0	19186.0	14849.0	248703.57575757577	79217.27272727272	342766.0	324127.45454545453	99264.53307821015	109508.2345443803	109295.87172982054	88743.71209681848	89690.81930151829	92474.66092957453	94758.97123558211	97655.5443868665	99982.17818858684	3113.2960859002837	1143.0605791809496	97930.50283237308	351945.632468758	314530.0694285629	366388.7716135257	430238.522495514	458724.1794693351	470836.2278361627	394532.24360138935	379000.9642385579	378569.92624115536	19218.45063799125	10962.321165146755	393862.94859921787	355124.18422035564	345482.5426954251	354380.83330875385	447209.9072641213	485752.1697790542	483007.4929118097	422123.95124604367	363673.44822351186	369583.2477655255	19872.75811937204	15380.516278252655	402926.41971273336	249553.09037080925	2.5482672216844167	0.6336038747954085	0.6193515196862204	252952.55591901147	279056.24459397345	278515.08739452617	226142.6926669214	228556.17491207906	235650.14728321537	241471.18036017037	248852.42277679953	254781.30743058646	7933.510367098085	2912.8238063264184	222994.11644952578	199287.47072960628	232145.34537585985	272600.7949394092	290649.4175741151	298323.65835104644	249977.15827756628	240136.47949274632	239863.37214740802	12176.884791795546	6945.769166988701	219946.70317420654	213975.13784347105	219486.30765744584	276980.1356827672	300851.34454353614	299151.42475476064	261443.11070018914	225241.70282676004	228901.94615414712	12308.222941589747	9525.946130494433
