ProtGroup	Counter	KO	Accession	Identical	Similar	OtherLoci	Missing	Filter	Coverage	SeqLength	MW	Description	CountsTot	UniqueTot	UniqFrac	Total_L00760	Total_L00762	Total_L00764	Unique_L00760	Unique_L00762	Unique_L00764	Corrected_L00760	Corrected_L00762	Corrected_L00764	PSMs_Used_L00760	TotInt_126C_L00760	TotInt_127N_L00760	TotInt_127C_L00760	TotInt_128N_L00760	TotInt_128C_L00760	TotInt_129N_L00760	TotInt_129C_L00760	TotInt_130N_L00760	TotInt_130C_L00760	TotInt_131N_L00760	TotInt_131C_L00760	PSMs_Used_L00762	TotInt_126C_L00762	TotInt_127N_L00762	TotInt_127C_L00762	TotInt_128N_L00762	TotInt_128C_L00762	TotInt_129N_L00762	TotInt_129C_L00762	TotInt_130N_L00762	TotInt_130C_L00762	TotInt_131N_L00762	TotInt_131C_L00762	PSMs_Used_L00764	TotInt_126C_L00764	TotInt_127N_L00764	TotInt_127C_L00764	TotInt_128N_L00764	TotInt_128C_L00764	TotInt_129N_L00764	TotInt_129C_L00764	TotInt_130N_L00764	TotInt_130C_L00764	TotInt_131N_L00764	TotInt_131C_L00764	Average_all	Average_L00760	Average_L00762	Average_L00764	SLNorm_Met6-1_1	SLNorm_Met6-2_1	SLNorm_Met6-3_1	SLNorm_Pfk2-1_1	SLNorm_Pfk2-2_1	SLNorm_Pfk2-3_1	SLNorm_Ura2-1_1	SLNorm_Ura2-2_1	SLNorm_Ura2-3_1	SLNorm_unused-1_1	SLNorm_unused-2_1	AvePool_1	SLNorm_Met6-1_2	SLNorm_Met6-2_2	SLNorm_Met6-3_2	SLNorm_Pfk2-1_2	SLNorm_Pfk2-2_2	SLNorm_Pfk2-3_2	SLNorm_Ura2-1_2	SLNorm_Ura2-2_2	SLNorm_Ura2-3_2	SLNorm_unused-1_2	SLNorm_unused-2_2	AvePool_2	SLNorm_Met6-1_3	SLNorm_Met6-2_3	SLNorm_Met6-3_3	SLNorm_Pfk2-1_3	SLNorm_Pfk2-2_3	SLNorm_Pfk2-3_3	SLNorm_Ura2-1_3	SLNorm_Ura2-2_3	SLNorm_Ura2-3_3	SLNorm_unused-1_3	SLNorm_unused-2_3	AvePool_3	GeoMeanPools	IRS_Fac_AvePool_1	IRS_Fac_AvePool_2	IRS_Fac_AvePool_3	IRSNorm_Met6-1_1	IRSNorm_Met6-2_1	IRSNorm_Met6-3_1	IRSNorm_Pfk2-1_1	IRSNorm_Pfk2-2_1	IRSNorm_Pfk2-3_1	IRSNorm_Ura2-1_1	IRSNorm_Ura2-2_1	IRSNorm_Ura2-3_1	IRSNorm_unused-1_1	IRSNorm_unused-2_1	IRSNorm_Met6-1_2	IRSNorm_Met6-2_2	IRSNorm_Met6-3_2	IRSNorm_Pfk2-1_2	IRSNorm_Pfk2-2_2	IRSNorm_Pfk2-3_2	IRSNorm_Ura2-1_2	IRSNorm_Ura2-2_2	IRSNorm_Ura2-3_2	IRSNorm_unused-1_2	IRSNorm_unused-2_2	IRSNorm_Met6-1_3	IRSNorm_Met6-2_3	IRSNorm_Met6-3_3	IRSNorm_Pfk2-1_3	IRSNorm_Pfk2-2_3	IRSNorm_Pfk2-3_3	IRSNorm_Ura2-1_3	IRSNorm_Ura2-2_3	IRSNorm_Ura2-3_3	IRSNorm_unused-1_3	IRSNorm_unused-2_3
180	1	 	sp|P12709|G6PI_YEAST	 	 	 	 	 	38.4	554	61298	Glucose-6-phosphate isomerase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=PGI1 PE=1 SV=3	141	141	1	13	17	14	13	17	14	13	17	14	13	1018386.0	1000629.0	1064281.0	2086467.0	1809806.0	1887876.0	1202631.0	1151503.0	1147993.0	19225.0	15563.0	17	1096004.0	1047535.0	1132076.0	2162472.0	1936846.0	2025376.0	1270442.0	1223420.0	1222627.0	23470.0	17346.0	14	1058668.0	1065767.0	1117296.0	2189070.0	1947640.0	2038112.0	1269028.0	1198996.0	1198410.0	21699.0	18769.0	1172285.7272727273	1127669.0909090908	1196146.7272727273	1193041.3636363635	1055991.0950431325	1058246.8677281102	1070054.7131103047	1789138.6124666042	1716279.8583514632	1714825.3157347906	1191137.1939311305	1196635.1457027108	1167921.6262668674	18845.965717864743	15256.16460167121	1328914.4920372348	1166455.1054393125	1133955.3520867412	1165046.4317925123	1915261.9704080203	1900096.3271173888	1898252.555716851	1286021.6971113319	1297073.6115894567	1273706.811205998	23623.626321092826	17459.54078251709	1448429.9847186236	1133062.0827917084	1159632.8658201303	1156302.1761792747	1954267.1445270057	1927714.793986187	1925113.301493746	1296856.3695883488	1280465.9279173615	1256518.0927317447	21998.379116999673	19027.954175167833	1454436.972781723	1409385.5574607612	1.060553982897849	0.9730436212521192	0.969024841801981	1119935.5617526553	1122327.9304582204	1134850.7879077487	1897478.0814077882	1820207.4395420004	1818664.8185765937	1263265.295201428	1269096.1698505578	1238643.9324498593	19987.164003637772	16179.986132047576	1135011.699824691	1103388.0221327045	1133640.9989182462	1863633.443332289	1848876.6108661552	1847082.5408658148	1251355.2091660064	1262109.2040515696	1239372.2879893736	22986.818902583043	16988.89478841949	1097965.3055290584	1123713.0543497296	1120485.533347408	1893733.4105640908	1868003.5232818034	1865482.6124308666	1256686.038380241	1240803.293232948	1217597.2460307057	21316.97584375061	18438.560284407355
150	1	 	sp|P0CX35|RS4A_YEAST (+1)	sp|P0CX35|RS4A_YEAST&sp|P0CX36|RS4B_YEAST	 	 	 	 	46.4	261	29410	40S ribosomal protein S4-A OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RPS4A PE=1 SV=1	96	96	1	11	11	11	11	11	11	11	11	11	11	1426641.0	1397395.0	1450859.0	1134818.0	1046505.0	1091882.0	1397218.0	1288215.0	1380497.0	29262.0	20805.0	11	1453107.0	1399036.0	1453686.0	1135777.0	1024113.0	1096268.0	1400494.0	1325686.0	1314855.0	22267.0	14597.0	11	1494954.0	1443546.0	1507893.0	1156224.0	1067907.0	1121443.0	1428929.0	1341047.0	1344309.0	28480.0	16160.0	1068329.5454545456	1060372.4545454546	1058171.4545454546	1086444.7272727273	1479321.3887695132	1477859.3082240496	1458729.8946504763	973102.7147432127	992424.3002642813	991795.4862475792	1383864.4836446643	1338705.452110344	1404461.7879172885	28685.0792632592	20394.81491600395	1277807.2018412678	1546512.6759570248	1514454.7532655483	1496022.9589238975	1005936.9531555137	1004681.5027385608	1027460.349461335	1417668.5521056748	1405496.3363796412	1369787.980511033	22412.75190846928	14692.546800553557	1309780.22916647	1600006.510934302	1570684.1973181623	1560535.3973749974	1032205.7197410739	1056981.8459784186	1059267.0256428749	1460263.8202935709	1432169.0741552047	1409491.3933646407	28872.935953368848	16382.95804095648	1353511.6649781382	1313334.2040431208	1.0278031006169477	1.002713413134135	0.9703161324910589	1520451.1101862749	1518948.3792682956	1499287.1086843929	1000157.9874318432	1020016.7729392331	1019370.4759431552	1422340.2071236572	1375925.6144918245	1443510.180319411	29482.613408220714	20961.854007177633	1550709.003764073	1518564.0946841124	1500082.2872696093	1008666.4756963177	1007407.6187237141	1030248.2738683664	1421515.2725748087	1409310.0285987526	1373504.781208332	22473.56696386983	14732.413750016074	1552512.1296502848	1524060.2157065824	1514212.671396305	1001565.8619143086	1025606.5369030392	1027823.8835971017	1416917.5425238763	1389656.7571075787	1367652.237589012	28015.875547934902	15896.648485064186
79	1	 	sp|P05750|RS3_YEAST	 	 	 	 	 	69.6	240	26502	40S ribosomal protein S3 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RPS3 PE=1 SV=5	156	156	1	17	16	17	17	16	17	17	16	17	17	1435579.0	1410076.0	1447745.0	1051068.0	955566.0	989553.0	1379206.0	1296493.0	1348937.0	20330.0	12522.0	16	1387083.0	1361788.0	1370141.0	998469.0	945362.0	958108.0	1321966.0	1237126.0	1311077.0	18817.0	13923.0	17	1509520.0	1468579.0	1520643.0	1125693.0	1020754.0	1059431.0	1460625.0	1397704.0	1408279.0	24573.0	20403.0	1039004.2121212123	1031552.2727272728	993078.1818181818	1092382.1818181819	1488589.4348811994	1491270.5011133824	1455599.0012335822	901287.3642995785	906184.7950142027	898846.3943931218	1366024.628246718	1347307.9010280864	1372353.9209486027	19929.17987225957	12275.12003740454	1247495.9934620527	1476244.65514549	1474133.8389719666	1410044.8053864094	884325.7643712037	927424.722459271	897972.0109514287	1338177.5467463126	1311604.7545497199	1365852.1404447362	18940.16942837681	14014.135034877521	1231753.3598918377	1615596.0841507816	1597921.942087962	1573730.515540896	1004949.51953297	1010311.2417184779	1000693.1464584973	1492654.878245383	1492675.8298725	1476563.1487672573	24912.031431956908	20684.498323616033	1362788.4784860807	1279372.8281922257	1.0255526549962766	1.0386599053438503	0.9387904641030417	1526626.847141821	1529376.4217344571	1492793.4203250287	924317.649372029	929340.2224440722	921814.3062036964	1400930.1842887234	1381735.1949968147	1407421.2072233898	20438.423329894158	12588.78194475822	1533316.1337777798	1531123.7136507896	1464557.0040932358	918513.7147149226	963278.8744430931	932687.5238962378	1389911.364036791	1362311.270209156	1418655.8549080251	19672.394585674345	14555.920168801824	1516706.197642969	1500113.8816131917	1477403.2010577568	943437.0258424857	948470.5595014102	939441.1833885057	1401290.1658936522	1401309.835081397	1386183.4037086621	23387.177549756387	19418.409780966085
189	1	 	sp|P14540|ALF_YEAST	 	 	 	 	 	29.8	359	39620	Fructose-bisphosphate aldolase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=FBA1 PE=1 SV=3	78	78	1	8	8	8	8	8	8	8	8	8	8	1252409.0	1257075.0	1335818.0	2171533.0	1939779.0	2013963.0	1399593.0	1337040.0	1308051.0	31793.0	24041.0	8	1181807.0	1157921.0	1255028.0	1932627.0	1735340.0	1798480.0	1272340.0	1232392.0	1221920.0	24253.0	15155.0	8	670448.0	676436.0	713561.0	1119366.0	1007722.0	1033204.0	721578.0	705492.0	697445.0	17886.0	13071.0	1038623.2424242423	1279190.4545454546	1166114.8181818181	670564.4545454546	1298655.6682356931	1329459.4512544752	1343064.798448512	1862082.4285960153	1839536.18639409	1829354.6490093556	1386216.7852530433	1389444.104974414	1330758.1589434799	31166.17883318979	23567.01491928147	1512063.5812343422	1257773.5197991226	1253448.0616338656	1291579.2695894032	1711692.4501606221	1702413.6974751167	1685597.7637760309	1287942.9726840202	1306585.7533258847	1272970.2736393302	24411.751562226855	15254.199271246773	1418889.3068981552	717561.3197749769	736012.1088604785	738472.2912609187	999301.1628228499	997412.5647580397	975920.2455785278	737401.4012731174	753429.0926894462	731262.4737654824	18132.771504984383	13251.339390677114	820752.5178648708	1207564.2973788457	0.7986200529961017	0.8510630755394946	1.4712891780341268	1037132.4585900771	1061732.9774170173	1072598.4805141494	1487096.3678084596	1469090.486666295	1460959.3067405166	1107060.5225028712	1109637.9247497877	1062770.1514204366	24889.935391448016	18821.09070379649	1070444.6000923766	1066763.3623631357	1099215.4254798114	1456758.2410114321	1448861.4372137354	1434550.0169617233	1096120.7074519414	1111986.8896816147	1083377.9961538403	20775.940363854847	12982.285746679596	1055740.204360809	1082886.6506684977	1086506.2904102553	1470260.9864581781	1467482.3125637665	1435860.8959440954	1084930.7015603383	1108512.0704900532	1075898.563953619	26678.550483049108	19496.55223996058
214	1	 	sp|P16521|EF3A_YEAST	 	 	"sp|P16521|EF3A_YEAST, sp|P53978|EF3B_YEAST"	 	 	30.8	1044	115943	Elongation factor 3A OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=YEF3 PE=1 SV=4	302	193	0.639	34	34	35	22	22	22	33.478	33.478	34.435	22	1326700.0	1313392.0	1334962.0	1083044.0	986971.0	1008349.0	1309627.0	1231955.0	1287731.0	36587.0	25311.0	22	1258257.0	1243927.0	1301802.0	1019741.0	927853.0	951945.0	1210393.0	1149950.0	1214283.0	31636.0	22438.0	22	1450670.0	1430194.0	1480005.0	1180724.0	1115890.0	1143588.0	1450666.0	1364055.0	1452933.0	42658.0	29377.0	1012654.9696969697	994966.2727272728	939293.1818181818	1103705.4545454546	1375689.9503662894	1389019.2769739416	1342204.1546576126	928706.6794731385	935966.8649993435	915919.4736814603	1297110.6098848647	1280240.3909709165	1310085.4131638953	35865.66177994889	24811.975983608558	1197215.8682412736	1339137.7235892871	1346549.451097294	1339715.509383077	903165.9864108507	910247.9378354555	892195.8338362249	1225236.3036106145	1219180.493736653	1265014.2094290843	31843.07806962474	22584.871214004295	1160049.2721031713	1552610.6122442991	1556156.239495833	1531673.79302907	1054077.8138453793	1104473.9589766313	1080184.244157647	1482477.4884756298	1456740.4322494124	1523382.3165919946	43246.54852172782	29782.31178027095	1371308.544340655	1239542.3254724639	1.0353540730239137	1.068525583594541	0.9039120558156033	1424326.1933298034	1438126.7659237022	1389656.5383543782	961540.2432370282	969057.1058924939	948300.9576380192	1342968.7531068274	1325502.103241466	1356402.2685284556	37133.659005568195	25689.180394400646	1430902.9176117084	1438822.538072645	1431520.2965142103	965055.9627123936	972623.2089913577	953334.0740304703	1309196.3363567502	1302725.5485770379	1351700.0463855993	34025.1435777923	24132.51269435149	1403423.450394867	1406628.3856129567	1384498.4070957894	952793.6437025936	998347.326853365	976391.5607961623	1340029.274308359	1316765.2389042769	1377003.6415838061	39091.07658120423	26920.590668245975
188	1	 	sp|P14126|RL3_YEAST	 	 	 	 	 	54.8	387	43757	60S ribosomal protein L3 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RPL3 PE=1 SV=4	182	182	1	19	18	19	19	18	19	19	18	19	19	1354453.0	1320797.0	1394462.0	1130166.0	1027109.0	1046893.0	1321999.0	1252425.0	1288306.0	29706.0	19048.0	18	1378188.0	1355186.0	1381429.0	1140115.0	1036892.0	1064273.0	1369795.0	1292850.0	1319526.0	30629.0	21496.0	19	1254266.0	1212332.0	1295180.0	1039451.0	944630.0	1001947.0	1214858.0	1162224.0	1202942.0	27319.0	18094.0	998454.1212121212	1016851.2727272728	1035489.0	943022.0909090909	1404467.7623754214	1396850.6690838311	1402026.94152505	969113.6399937944	974030.6358977221	950930.3679190489	1309364.36798965	1301512.6945884794	1310670.3948973233	29120.325493622368	18672.455396301048	1224329.719363369	1466777.8848026057	1466987.182073174	1421661.5556064246	1009779.040557168	1017218.0342770688	997473.527004586	1386593.0838201325	1370683.5091329464	1374654.1289889768	30829.4866036963	21636.70521509209	1279091.9940292316	1342405.028143691	1319106.3632908978	1340396.3251849762	927957.9628087456	934966.0234145796	946396.2221368377	1241498.4818659339	1241195.327263667	1261269.8387921583	27695.91774262934	18343.64126194719	1172799.0636557206	1224638.5536674894	1.0002522476578295	0.9574280500418035	1.044201510402115	1404822.0360789776	1397203.021393445	1402380.5995372636	969358.0966396534	974276.3328442815	951170.2378771154	1309694.6520847208	1301840.9981173247	1311001.0084346225	29127.671027523367	18677.16547944069	1404334.290091	1404534.6771686391	1361138.6510036562	966790.7777737326	973913.0790252504	955009.133928321	1327563.1124433605	1312330.8393736135	1316132.42219983	29517.01524276685	20715.58848341494	1401741.3579590356	1377412.8569293965	1399643.8672955965	968975.1063545618	976292.9338241632	988228.3645941414	1296374.5899263409	1296058.0354327685	1317019.8706914037	28920.11913882629	19154.457911999812
16	1	 	sp|P00360|G3P1_YEAST	 	 	"sp|P00358|G3P2_YEAST, sp|P00359|G3P3_YEAST, sp|P00360|G3P1_YEAST"	 	 	58.1	332	35750	Glyceraldehyde-3-phosphate dehydrogenase 1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=TDH1 PE=1 SV=3	211	97	0.46	23	26	21	11	11	10	15.529	16.661	14.152	11	111805.0	121266.0	181348.0	3219435.0	2847789.0	3093227.0	22819.0	119654.0	61342.0	150.0	150.0	11	95660.0	107069.0	172159.0	2881100.0	2516516.0	2696759.0	12318.0	100063.0	61988.0	150.0	150.0	10	90563.0	111202.0	160679.0	2986458.0	2637685.0	2832059.0	8578.0	93454.0	59765.0	150.0	150.0	830413.9393939393	888998.6363636364	785812.0	816431.1818181818	115933.53048971355	128248.6962319871	182331.8109720342	2760654.958274644	2700622.553762588	2809688.7544067404	22600.913853305352	124343.73312437064	62406.86868165762	147.04264539296287	147.04264539296287	989647.9799774488	101809.02203488731	115902.06111736152	177172.9359609842	2551737.6701028026	2468767.681442997	2527495.9631705023	12469.058221483063	106087.09747795181	64577.78031487724	150.98184696054213	150.98184696054213	902891.0299826497	96926.98882356459	120995.95309756271	166288.5013159536	2666126.13936961	2610700.332903132	2675041.6324103274	8766.10597900823	99804.05508240988	62662.864805961835	152.06953627125446	152.06953627125446	945256.952643059	945268.7931700724	0.955156593349094	1.0469356342904825	1.0000125262522326	110734.67603748811	122497.58779440758	174155.43142721916	2636857.785357894	2579517.4383736043	2683692.739030401	21587.411882699485	118767.73653538276	59608.33209155636	140.44875225058126	140.44875225058126	106587.49306058846	121341.99787147915	185488.66008942004	2671505.096191996	2584640.858487368	2646125.589368544	13054.301378113327	111066.36268811574	67608.77939502744	158.06827571398372	158.06827571398372	96928.20295547474	120997.46872339034	166290.58428766445	2666159.535938116	2610733.0351940054	2675075.1406565476	8766.215785462822	99805.30525317768	62663.64973681201	152.07144113262268	152.07144113262268
64	1	 	sp|P05030|PMA1_YEAST	 	 	 	 	 	20.9	918	99618	Plasma membrane ATPase 1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=PMA1 PE=1 SV=2	158	158	1	17	17	16	17	17	16	17	17	16	17	854719.0	818897.0	850328.0	1044706.0	948239.0	987108.0	840294.0	804676.0	822926.0	15544.0	10597.0	17	866715.0	851580.0	906966.0	1087329.0	983408.0	1030026.0	879618.0	855113.0	831057.0	21392.0	12040.0	16	898825.0	879028.0	929099.0	1106334.0	1004420.0	1030088.0	889013.0	837960.0	877658.0	17321.0	11243.0	751644.4545454546	727094.0	756840.3636363636	770999.0	886280.4995003575	866050.439515491	854941.0203599042	895831.9701560275	899236.4356198029	896625.5134152549	832263.1274573542	836214.5669646319	837211.6138489417	15237.539199921433	10388.072754861518	867183.9096486405	922427.4151470558	921834.305039953	933380.3579062959	963027.4440648399	964748.8385023163	965376.0521280025	890404.9403039851	906593.4080095921	865777.5113754425	21532.024467866115	12118.809582699516	925952.2524974982	961986.6913567401	956447.1022053952	961534.9876720117	987666.9942364293	994144.345657106	972977.0054389013	908508.0642009843	894898.0888657112	920213.5798522689	17559.976251695993	11398.11864198476	950930.7621650608	914007.0946535163	1.0539945269785358	0.9870995963217724	0.9611710242421042	934134.7958411798	912812.423336683	901103.1563487839	944201.993636852	947790.2816029587	945038.3838889984	877200.781346091	881365.5769604483	882416.4589196519	16060.282921338088	10948.97182947888	910527.7291277946	909942.2703804992	921339.3745039761	950604.0012831916	952303.1890375351	952922.3113542575	878918.3571369755	894897.9870742483	854608.631983168	21254.252660221166	11962.472046983119	924633.7334386308	919309.2408601523	924199.5689453265	949316.8964603492	955542.7389597371	935197.3048817241	873231.6266002714	860150.1126673573	884482.6290680986	16878.140359509664	10955.541369549514
158	1	 	sp|P0CX51|RS16A_YEAST (+1)	sp|P0CX51|RS16A_YEAST&sp|P0CX52|RS16B_YEAST	 	 	 	 	51	143	15847	40S ribosomal protein S16-A OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RPS16A PE=1 SV=1	64	64	1	7	7	7	7	7	7	7	7	7	7	1025827.0	979734.0	1040868.0	778574.0	721528.0	751591.0	956617.0	929752.0	957930.0	23571.0	20826.0	7	955058.0	935303.0	1035868.0	794856.0	711967.0	737599.0	932546.0	926103.0	933889.0	31313.0	26845.0	7	1045838.0	1017420.0	1064250.0	827308.0	734893.0	776258.0	995288.0	956415.0	982356.0	30004.0	24149.0	747343.7575757575	744256.1818181818	729213.3636363636	768561.7272727272	1063706.8626776207	1036148.6991749513	1046514.6978342154	667624.6526125617	684241.2798038102	682696.9959247467	947474.4032432361	966192.8106026531	974559.2207006665	23106.281297050187	20415.400886358966	896573.2913971624	1016449.1006334455	1012464.3498048135	1066036.482716749	703989.4476093274	698458.153993031	691303.336686222	943982.0074858861	981857.2223061832	972905.7024017614	31517.96382583637	27020.717877705025	898605.0892930465	1119330.500726115	1107027.774685008	1101404.2751417647	738569.731805903	727374.7243314426	733220.0591483355	1017113.556497452	1021401.9233167444	1029988.1405392027	30417.962441884792	24482.181542763494	955047.8540213297	916346.9417094467	1.0220546948052294	1.0197437702365542	0.9594775150282484	1087166.5928962037	1059000.6425080902	1069595.2601041358	682348.910570379	699332.0124030227	697753.669814314	968370.6620425325	987501.8981635014	996052.8268828419	23615.88327914041	20865.656322234023	1036517.6381335044	1032454.213300062	1087084.0620952928	717888.8535118846	712248.3513053171	704952.270929518	962619.7713491286	1001242.7857084977	992114.5290518152	32140.247261937708	27554.208723109183	1073972.4473320178	1062168.258322023	1056772.6369545097	708641.0509482077	697899.6929958898	703508.1603205103	975897.5876897192	980012.1792290234	988250.4615931205	29185.351015962213	23490.102709121165
65	1	 	sp|P05317|RLA0_YEAST	 	 	 	 	 	40.7	312	33717	60S acidic ribosomal protein P0 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RPP0 PE=1 SV=2	115	115	1	13	12	13	13	12	13	13	12	13	13	878518.0	846379.0	881904.0	652994.0	606037.0	630765.0	893285.0	821263.0	870289.0	20231.0	12922.0	12	941121.0	921704.0	962112.0	713914.0	667083.0	683305.0	967215.0	903228.0	949451.0	19581.0	12197.0	13	1122070.0	1092423.0	1144933.0	853913.0	780054.0	800580.0	1112589.0	1072841.0	1127331.0	25832.0	19672.0	727507.1515151515	646780.6363636364	703719.1818181818	832021.6363636364	910958.3054314402	895114.8983897631	886688.31982421	559940.2142995876	574718.5590697266	572946.4171796533	884747.6809435063	853451.6798178081	885396.8135713073	19832.131726300213	12667.233758452443	780440.3209474446	1001616.2306763034	997743.4489919265	990132.4227214054	632300.5959577148	654425.7820097463	640417.1188876055	979076.1607153548	957605.0776092608	989117.8630983498	19709.17030222917	12276.837249184882	871381.6334075185	1200919.4301122657	1188636.55393517	1184904.0178067994	762321.0405261088	772073.7076195299	756193.5786207349	1136986.8366844004	1145738.8903489169	1181992.638577257	26188.40173972697	19943.412783520787	1036640.7438034647	890004.341083448	1.1403874418007953	1.021371471421891	0.8585465566576098	1038845.4115181477	1020777.7890924808	1011168.2247189763	638548.7885464958	655401.8273329649	653380.8989764361	1008955.1445103515	973265.5778480216	1009695.4072071589	22616.313964811892	14445.554300494256	1023022.2433259042	1019066.6945984365	1011293.0094974837	645813.7900742699	668411.8239077163	654103.7750420017	1000000.458903938	978070.507158845	1010256.7672424382	20130.384272092444	12539.211325607046	1031045.2415461049	1020499.8204984075	1017295.2644577948	654488.104411337	662861.2231626216	649227.3930914275	976156.1336004202	983670.1791377733	1014795.7098451467	22483.96213800875	17122.34837329313
661	1	 	sp|P54115|ALDH6_YEAST	 	 	 	 	 	41	500	54414	"Magnesium-activated aldehyde dehydrogenase, cytosolic OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ALD6 PE=1 SV=4"	146	146	1	14	15	14	14	15	14	14	15	14	14	1011818.0	1009053.0	1061344.0	860197.0	781926.0	791752.0	1093942.0	1038334.0	1070515.0	19103.0	19148.0	15	923790.0	881340.0	937218.0	752860.0	693901.0	701238.0	956746.0	913984.0	939193.0	19550.0	13035.0	14	852519.0	852731.0	881114.0	715747.0	655075.0	668225.0	929098.0	862665.0	885587.0	16656.0	12811.0	721885.3030303031	796102.9090909091	702986.8181818182	666566.1818181818	1049180.563955467	1067155.9355381993	1067101.7799165288	737616.1075291081	741518.0657602672	719176.6691157958	1083486.9583466656	1079030.5864405725	1089098.6441059096	18726.37103294513	18770.48382656302	959262.812300946	983171.1944972668	954049.4685219382	964513.4131557554	666794.3571252632	680734.9378748147	657224.5477707711	968478.7771692673	969008.6215812869	978431.2968198764	19677.967387190656	13120.32250087111	869156.2905018046	912426.7038953708	927834.0324889638	911874.7723629419	638974.9281173149	648373.2972574508	631176.7144743068	949472.0835724631	921281.7554911198	928527.0384826793	16885.801307560097	12987.752194473607	829993.4806825123	884511.3072415852	0.9220740092279224	1.0176665772399984	1.065684644310992	967422.1290104301	983996.7519530817	983946.8164618858	680136.641540459	683734.5358105038	663134.1146347848	999055.1636288769	994946.058918815	1004229.5532154302	17267.10001663735	17307.775277106837	1000540.4643449943	970904.2571483605	981553.0638682861	678574.3311386118	692761.1942347457	668835.4560079864	985588.4822914274	986127.6872406771	995716.8288991766	20025.60971796263	13352.11369174644	972359.1274005891	988778.4808926347	971770.9424417685	680945.7689943424	690961.4666685514	672635.3324619322	1011837.8196651369	981795.8199107603	989517.0067385528	17994.939160353264	13840.848077766912
667	1	 	sp|P60010|ACT_YEAST	 	 	 	 	 	43.7	375	41689	Actin OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ACT1 PE=1 SV=1	142	142	1	17	16	13	17	16	13	17	16	13	17	824405.0	800756.0	854200.0	1229848.0	1096416.0	1168597.0	890474.0	844187.0	862565.0	21951.0	18200.0	16	672802.0	674136.0	699740.0	1012257.0	921724.0	978376.0	737485.0	699901.0	719995.0	22359.0	13879.0	13	662886.0	687165.0	720819.0	1026382.0	930565.0	996111.0	748965.0	727693.0	728976.0	21479.0	10556.0	697753.0303030303	782872.6363636364	650241.2727272727	660145.1818181818	854847.1195686446	846864.8508233228	858834.0259187397	1054590.6282077925	1039756.0275379117	1061478.4654774622	881963.546281968	877274.1658035927	877538.7285121778	21518.220726806187	17841.174307679496	928127.506459068	716049.6931122334	729751.3927786158	720119.135272272	896537.5442453412	904235.2293450012	916967.8827299374	746528.9334689428	742037.1727003583	750075.4813481647	22505.35410793841	13969.847026435762	791366.9405556519	709467.9274460591	747686.0498038406	745983.6769588083	916290.7628965346	921044.9144943398	940883.7864966386	765388.9676577173	777138.616379011	764322.3380706239	21775.343797135163	10701.640165862415	809800.7822448415	840984.3482695994	0.9061086353081684	1.0626983579565619	1.0385077005461938	774584.3569094632	767351.5542699767	778196.9271814494	955573.6749341469	942131.9151658196	961814.803762792	799154.7853131067	794905.6971674053	795145.4197222347	19497.845617026298	16166.042104226624	760944.8330856705	775505.606822349	765269.4225869428	952748.9761159326	960929.2934314079	974460.2632760097	793335.0717645088	788561.6849714005	797103.9823721724	23916.40285573711	14845.733495897643	736787.9059432807	776477.7203122535	774709.7930034867	951575.0132073979	956512.2362512825	977115.05759582	794862.3368256411	807064.4375014172	793754.6337858142	22613.86221536566	11113.735720722563
